id,complaint_id,raw_text,address,ward_name,ward_id,zone,category,urgency_score,status,officer_id,department,filed_date,resolved_date,resolution_days,is_fake_resolution,is_affluent_ward,source,predicted_category,confidence,ai_urgency_score,latitude,longitude
769.0,SYNF153E7,Commercial establishment near mosque dumping garbage on road at night. BBMP enforcement not taking action despite complaints. Need CCTV monitoring.,"43, Varthur Road, Shivajinagar, Bengaluru",Shivajinagar,73.0,Central,Sanitation,26.0,open,,SWM,2026-03-07 12:55:24,,,False,False,synthetic,,,,,
770.0,SYNDAF7F9,Construction work near Bommanahalli happening at night beyond 10 PM for past 26 days. Builder ignoring BBMP rules. Residents unable to sleep. Children and sick people affected.,"225, Outer Ring Road, Bommanahalli, Bengaluru",Bommanahalli,174.0,South,Noise,29.0,resolved,OFF135,Health,2026-01-06 12:55:24,2026-03-04 12:55:24,57.0,True,False,synthetic,,,,,
771.0,SYN97CF6E,Underground water tank on 5th Cross has crack. Water seeping out for weeks. Request immediate repair before tank collapses and causes accident.,"254, 5th Cross, HSR Layout, Bengaluru",HSR Layout,174.0,South,Water,83.0,open,,BWSSB,2026-01-29 12:55:24,,,False,True,synthetic,,,,,
772.0,SYN20A663,Water supply timing in Sadashivanagar is only 30 minutes per day. Insufficient for households. Other areas get 2 hours supply. Why this discrimination?,"92, 8th Cross, Sadashivanagar, Bengaluru",Sadashivanagar,3.0,West,Water,32.0,resolved,OFF615,BWSSB,2026-01-27 12:55:24,2026-01-29 12:55:24,2.0,False,True,synthetic,,,,,
773.0,SYN8FF0B5,Storm drain near Nagawara encroached by builder for construction. Natural water flow blocked causing flooding in nearby low lying areas during rain.,"185, 1st Main Road, Nagawara, Bengaluru",Nagawara,24.0,North,Encroachment,99.0,open,,Town Planning,2026-01-09 12:55:24,,,False,False,synthetic,,,,,
774.0,SYNA1C709,Compost pit near Yelahanka overflowing and spreading onto footpath and road. Has not been cleared for 49 days. Unbearable stench for residents.,"79, HAL Airport Road, Yelahanka, Bengaluru",Yelahanka,5.0,North,Sanitation,51.0,open,,SWM,2026-02-28 12:55:24,,,False,False,synthetic,,,,,
775.0,SYN8BD09D,Water supply timing in Banashankari is only 30 minutes per day. Insufficient for households. Other areas get 2 hours supply. Why this discrimination?,"136, Whitefield Main Road, Banashankari, Bengaluru",Banashankari,165.0,South,Water,26.0,resolved,OFF271,BWSSB,2026-02-22 12:55:24,2026-03-20 12:55:24,26.0,False,False,synthetic,,,,,
776.0,SYNF4657D,Speed breaker missing on Bellary Road near school zone. Children crossing road at risk. Vehicles speeding dangerously. Multiple near misses reported.,"90, Bellary Road, Rajarajeswari Nagar, Bengaluru",Rajarajeswari Nagar,155.0,West,Road,73.0,open,,Engineering,2026-02-05 12:55:24,,,False,False,synthetic,,,,,
777.0,SYN510FB2,Tar road near Dasarahalli completely damaged. Only gravel and mud visible. During rains water logging happens and road becomes unusable. Immediate repair needed.,"157, KR Road, Dasarahalli, Bengaluru",Dasarahalli,4.0,West,Road,51.0,open,,Engineering,2026-01-11 12:55:24,,,False,False,synthetic,,,,,
778.0,SYN4F0649,Encroachment on BDA formed road near Marathahalli. Road width reduced from 40 feet to 20 feet due to encroachments. Traffic chaos during peak hours.,"232, Sarjapur Road, Marathahalli, Bengaluru",Marathahalli,85.0,East,Encroachment,21.0,open,,Town Planning,2025-12-02 12:55:24,,,False,False,synthetic,,,,,
779.0,SYNCBACFF,Underground drainage pipe collapsed near 9th Main. Sewage coming up on road. Unbearable stench. BBMP contractor dug up road but not yet repaired after 47 days.,"133, 9th Main, Kadubeesanahalli, Bengaluru",Kadubeesanahalli,87.0,East,Drainage,97.0,open,,Engineering,2025-11-28 12:55:24,,,False,False,synthetic,,,,,
780.0,SYN1BF5E4,Electric meter box on Residency Road left open and exposed to rain. Live wires visible. Children at serious risk. BESCOM not responding to urgent complaints.,"123, Residency Road, Chikkabettahalli, Bengaluru",Chikkabettahalli,8.0,North,Electricity,80.0,resolved,OFF469,BESCOM,2026-01-28 12:55:24,2026-02-20 12:55:24,23.0,False,False,synthetic,,,,,
781.0,SYN803B06,Auto repair workshop on 3rd Block Main Road near residential area making loud noise from 6 AM to 10 PM. BBMP issued notice but workshop continues operating without action.,"188, 3rd Block Main Road, BTM Layout, Bengaluru",BTM Layout,168.0,South,Noise,27.0,open,,Health,2026-02-28 12:55:24,,,False,False,synthetic,,,,,
782.0,SYN9A621B,Vendor encroachment near primary health centre spreading onto road every day. Area impassable during morning hours. BBMP pourakarmikas protecting vendors.,"274, CMH Road, Channasandra, Bengaluru",Channasandra,92.0,East,Encroachment,38.0,resolved,OFF392,Town Planning,2026-01-26 12:55:24,2026-09-22 12:55:24,239.0,False,False,synthetic,,,,,
783.0,SYN8BF3D5,Open garbage dumping happening near Whitefield Main Road by outsiders. BBMP has not put up any fencing or signboard. Area turning into permanent garbage dump.,"240, Whitefield Main Road, RT Nagar, Bengaluru",RT Nagar,25.0,North,Sanitation,12.0,resolved,OFF199,SWM,2025-12-05 12:55:24,2026-01-13 12:55:24,39.0,False,False,synthetic,,,,,
784.0,SYN78ECD3,Encroachment on BDA formed road near Rajarajeswari Nagar. Road width reduced from 40 feet to 20 feet due to encroachments. Traffic chaos during peak hours.,"219, Tumkur Road, Rajarajeswari Nagar, Bengaluru",Rajarajeswari Nagar,155.0,West,Encroachment,10.0,resolved,OFF756,Town Planning,2025-12-16 12:55:24,2026-06-17 12:55:24,183.0,False,False,synthetic,,,,,
785.0,SYNFFDC4D,Vendor encroachment near government school spreading onto road every day. Area impassable during morning hours. BBMP pourakarmikas protecting vendors.,"259, Brigade Road, Govindrajnagar, Bengaluru",Govindrajnagar,57.0,West,Encroachment,26.0,open,,Town Planning,2026-01-23 12:55:24,,,False,False,synthetic,,,,,
786.0,SYNDD4B85,New water connection applied 6 months ago but not given yet. All documents submitted. Bribe demanded by BWSSB officials for processing connection.,"189, Bellary Road, Govindrajnagar, Bengaluru",Govindrajnagar,57.0,West,Water,25.0,open,,BWSSB,2025-12-29 12:55:24,,,False,False,synthetic,,,,,
787.0,SYN98B6C4,Naala encroachment near HAL Airport Road by plot owner. Sewage now backing up into adjacent plots during rain. BBMP survey team visited but no action in 14 days.,"218, HAL Airport Road, Rajajinagar, Bengaluru",Rajajinagar,67.0,West,Encroachment,12.0,resolved,OFF180,Town Planning,2026-01-08 12:55:24,2026-08-05 12:55:24,209.0,False,False,synthetic,,,,,
788.0,SYN59FC6B,New water connection applied 6 months ago but not given yet. All documents submitted. Bribe demanded by BWSSB officials for processing connection.,"39, 3rd Block Main Road, RT Nagar, Bengaluru",RT Nagar,25.0,North,Water,15.0,resolved,OFF475,BWSSB,2026-01-14 12:55:24,2026-03-12 12:55:24,57.0,False,False,synthetic,,,,,
789.0,SYN32D499,Frequent power fluctuations in HSR Layout damaging appliances. Three refrigerators and TVs already damaged in our building. BESCOM not taking responsibility.,"291, Varthur Road, HSR Layout, Bengaluru",HSR Layout,174.0,South,Electricity,70.0,resolved,OFF677,BESCOM,2026-03-09 12:55:24,2026-03-11 12:55:24,2.0,False,True,synthetic,,,,,
790.0,SYNEF7418,Stormwater drain on 8th Cross has no cover. Open drain is dangerous especially for children and two wheeler riders. Covered only 2 years ago but cover missing again.,"206, 8th Cross, Jayanagar, Bengaluru",Jayanagar,172.0,South,Road,95.0,open,,Engineering,2025-11-30 12:55:24,,,False,True,synthetic,,,,,
791.0,SYN3B88CD,Water supply stopped completely in HSR Layout since last 60 days with no notice. Residents with medical conditions severely affected. Elderly residents suffering.,"186, MG Road, HSR Layout, Bengaluru",HSR Layout,174.0,South,Water,35.0,resolved,OFF130,BWSSB,2026-01-13 12:55:24,2026-01-18 12:55:24,5.0,False,True,synthetic,,,,,
792.0,SYN9C4E14,Compost pit near Yelahanka overflowing and spreading onto footpath and road. Has not been cleared for 12 days. Unbearable stench for residents.,"137, Borewell Road, Yelahanka, Bengaluru",Yelahanka,5.0,North,Sanitation,64.0,open,,SWM,2025-12-03 12:55:24,,,False,False,synthetic,,,,,
793.0,SYN6B6A4A,No water supply in HSR Layout for past 22 days. Residents buying water tankers at Rs 800 per trip. BWSSB not responding. Please take immediate action.,"299, 100 Feet Road, HSR Layout, Bengaluru",HSR Layout,174.0,South,Water,49.0,open,,BWSSB,2025-12-28 12:55:24,,,False,True,synthetic,,,,,
794.0,SYNA5BAFD,Speed breaker missing on KR Road near school zone. Children crossing road at risk. Vehicles speeding dangerously. Multiple near misses reported.,"270, KR Road, Malleswaram, Bengaluru",Malleswaram,44.0,West,Road,98.0,resolved,OFF138,Engineering,2025-12-04 12:55:24,2025-12-11 12:55:24,7.0,False,True,synthetic,,,,,
795.0,REAL027,Streetlights not working in Channasandra Layout for past 3 weeks. Entire stretch of road dark at night. Residents afraid to come home late. Two chain snatching incidents occurred in dark area.,"Channasandra Layout, Bangalore East",Channasandra,92.0,East,Electricity,84.0,resolved,OFF897,BESCOM,2025-05-27 12:55:24,2025-06-01 12:55:24,5.0,False,False,real,,,,,
796.0,REAL016,Garden and dry waste on 1st B Main Road 7th Block 2nd Phase Banashankari 3rd Stage near Ganesha temple not removed for over 4 months. Daily collection vehicle passes without collecting from our lane.,"1st B Main Road, 7th Block, 2nd Phase, Banashankari 3rd Stage, Bangalore 560085",Banashankari,165.0,South,Sanitation,52.0,resolved,OFF924,SWM,2025-08-28 12:55:24,2025-09-22 12:55:24,25.0,False,False,real,,,,,
797.0,SYNED8620,Construction work on KR Road blocked the drainage channel. Water now entering our housing society during rains. Builder not restoring drainage despite notices.,"5, KR Road, Sadashivanagar, Bengaluru",Sadashivanagar,3.0,West,Drainage,49.0,resolved,OFF611,Engineering,2026-02-23 12:55:24,2026-02-28 12:55:24,5.0,False,True,synthetic,,,,,
798.0,SYNCD2D94,Vendor encroachment near government school spreading onto road every day. Area impassable during morning hours. BBMP pourakarmikas protecting vendors.,"170, KR Road, Channasandra, Bengaluru",Channasandra,92.0,East,Encroachment,19.0,resolved,OFF590,Town Planning,2026-02-23 12:55:24,2026-10-25 12:55:24,244.0,False,False,synthetic,,,,,
799.0,REAL005,Garbage collection person demanding Rs 100 every month to collect garbage from doorstep. Saying it is mandatory to pay. This is corruption and harassment of residents.,Vignan Nagar 2nd A Main and 2nd Main,Nagawara,24.0,North,Sanitation,60.0,resolved,OFF814,SWM,2025-06-26 12:55:24,2025-07-08 12:55:24,12.0,False,False,real,,,,,
800.0,SYN66F3D6,Water supply timing in Indiranagar is only 30 minutes per day. Insufficient for households. Other areas get 2 hours supply. Why this discrimination?,"279, KR Road, Indiranagar, Bengaluru",Indiranagar,80.0,East,Water,38.0,resolved,OFF677,BWSSB,2026-03-07 12:55:24,2026-03-10 12:55:24,3.0,False,True,synthetic,,,,,
801.0,SYN5C3EBB,Footpath trees cut by neighbour for construction. Encroachment on public footpath land. BBMP tree officer not responding to complaint filed 2 months ago.,"166, 5th Cross, Nagawara, Bengaluru",Nagawara,24.0,North,Encroachment,22.0,resolved,OFF686,Town Planning,2026-03-10 12:55:24,2026-10-05 12:55:24,209.0,False,False,synthetic,,,,,
802.0,SYN906FAA,Frequent power fluctuations in Kadubeesanahalli damaging appliances. Three refrigerators and TVs already damaged in our building. BESCOM not taking responsibility.,"224, Varthur Road, Kadubeesanahalli, Bengaluru",Kadubeesanahalli,87.0,East,Electricity,62.0,open,,BESCOM,2026-02-19 12:55:24,,,False,False,synthetic,,,,,
803.0,SYN353C3A,Garbage vehicle collecting only from main road. Not entering side lanes in Nagawara. Residents have to carry garbage to main road which is 500m away.,"18, Whitefield Main Road, Nagawara, Bengaluru",Nagawara,24.0,North,Sanitation,31.0,resolved,OFF713,SWM,2026-02-12 12:55:24,2026-03-11 12:55:24,27.0,True,False,synthetic,,,,,
804.0,SYN19C35E,Rajakaluve encroachment near bus terminus blocking natural drainage. Flooding in residential area every year. BBMP not taking action against encroachers.,"143, 80 Feet Road, KR Puram, Bengaluru",KR Puram,94.0,East,Drainage,76.0,open,,Engineering,2025-12-27 12:55:24,,,False,False,synthetic,,,,,
805.0,SYND99CB1,Diesel generator at commercial building on CMH Road running all night creating unbearable noise. Air and noise pollution affecting residents of Banashankari.,"146, CMH Road, Banashankari, Bengaluru",Banashankari,165.0,South,Noise,22.0,open,,Health,2025-12-10 12:55:24,,,False,False,synthetic,,,,,
806.0,SYN444D4D,Rajakaluve encroachment near BBMP park blocking natural drainage. Flooding in residential area every year. BBMP not taking action against encroachers.,"86, 8th Cross, Rajarajeswari Nagar, Bengaluru",Rajarajeswari Nagar,155.0,West,Drainage,87.0,open,,Engineering,2026-01-22 12:55:24,,,False,False,synthetic,,,,,
807.0,SYN6268A5,Diesel generator at commercial building on KR Road running all night creating unbearable noise. Air and noise pollution affecting residents of Bommanahalli.,"262, KR Road, Bommanahalli, Bengaluru",Bommanahalli,174.0,South,Noise,22.0,open,,Health,2026-01-29 12:55:24,,,False,False,synthetic,,,,,
808.0,SYN6E25E0,Unauthorized event hall near Chikkabettahalli conducting events with loud music on weeknights. No permission from BBMP. Residents unable to sleep.,"44, 8th Cross, Chikkabettahalli, Bengaluru",Chikkabettahalli,8.0,North,Noise,34.0,resolved,OFF215,Health,2026-03-07 12:55:24,2026-06-13 12:55:24,98.0,False,False,synthetic,,,,,
809.0,SYN19F41B,Vendor encroachment near vegetable market spreading onto road every day. Area impassable during morning hours. BBMP pourakarmikas protecting vendors.,"286, Hennur Road, Shivajinagar, Bengaluru",Shivajinagar,73.0,Central,Encroachment,11.0,resolved,OFF705,Town Planning,2026-02-22 12:55:24,2026-10-03 12:55:24,223.0,False,False,synthetic,,,,,
810.0,SYN04D1FC,Footpath near KR Road completely encroached by permanent vendor stalls. Pedestrians forced to walk on road. BBMP inspection team visited but no action taken.,"265, KR Road, KR Puram, Bengaluru",KR Puram,94.0,East,Encroachment,21.0,resolved,OFF877,Town Planning,2025-11-24 12:55:24,2026-05-25 12:55:24,182.0,False,False,synthetic,,,,,
811.0,SYN6D5473,Unauthorized event hall near Dasarahalli conducting events with loud music on weeknights. No permission from BBMP. Residents unable to sleep.,"82, Varthur Road, Dasarahalli, Bengaluru",Dasarahalli,4.0,West,Noise,37.0,resolved,OFF206,Health,2025-11-19 12:55:24,2025-12-15 12:55:24,26.0,False,False,synthetic,,,,,
812.0,REAL008,Urgent action needed. Mosquito infestation leading to dengue outbreak. Two residents already admitted to hospital. Mosquito activity has surged alarmingly in our area. Please send fogging team immediately.,"29th B Main BTM Layout 1st Stage, Old Madivala 560068",BTM Layout,168.0,South,Sanitation,84.0,open,,SWM,2025-04-07 12:55:24,,,False,False,real,,,,,
813.0,SYN569431,Vendor encroachment near bus terminus spreading onto road every day. Area impassable during morning hours. BBMP pourakarmikas protecting vendors.,"96, Panathur Road, Bommanahalli, Bengaluru",Bommanahalli,174.0,South,Encroachment,12.0,resolved,OFF277,Town Planning,2025-12-10 12:55:24,2026-03-28 12:55:24,108.0,False,False,synthetic,,,,,
814.0,SYN105C07,Open garbage dumping happening near CMH Road by outsiders. BBMP has not put up any fencing or signboard. Area turning into permanent garbage dump.,"272, CMH Road, Whitefield, Bengaluru",Whitefield,84.0,East,Sanitation,34.0,resolved,OFF531,SWM,2025-12-22 12:55:24,2025-12-24 12:55:24,2.0,False,True,synthetic,,,,,
815.0,SYN6A1432,Construction debris dumped on 9th Main for 4 days by contractor. Half the road blocked. Traffic situation has become chaotic. Contractor not removing despite repeated requests.,"172, 9th Main, Marathahalli, Bengaluru",Marathahalli,85.0,East,Road,69.0,open,,Engineering,2026-01-10 12:55:24,,,False,False,synthetic,,,,,
816.0,SYN4C1C82,Pourakarmikas sweeping road but leaving garbage in pile. Not collecting it in vehicle. Garbage pile left on road for days gets scattered by wind and animals.,"287, 3rd Block Main Road, Banashankari, Bengaluru",Banashankari,165.0,South,Sanitation,14.0,resolved,OFF142,SWM,2026-02-08 12:55:24,2026-03-12 12:55:24,32.0,False,False,synthetic,,,,,
817.0,SYN9E6DFF,Power cuts in JP Nagar every day for 32 to 6 hours. BESCOM not giving any schedule. Work from home professionals and students severely affected.,"28, Sarjapur Road, JP Nagar, Bengaluru",JP Nagar,184.0,South,Electricity,15.0,resolved,OFF379,BESCOM,2025-11-20 12:55:24,2025-11-22 12:55:24,2.0,False,True,synthetic,,,,,
818.0,SYN376F62,Storm drain near Marathahalli encroached by builder for construction. Natural water flow blocked causing flooding in nearby low lying areas during rain.,"121, Bellary Road, Marathahalli, Bengaluru",Marathahalli,85.0,East,Encroachment,90.0,resolved,OFF202,Town Planning,2025-12-10 12:55:24,2026-10-09 12:55:24,303.0,True,False,synthetic,,,,,
819.0,SYN2A34EC,Road in Rajajinagar completely broken after last rain. No repairs done for 38 days. Vehicle tyres getting damaged daily. Serious accident risk for two wheelers.,"135, Outer Ring Road, Rajajinagar, Bengaluru",Rajajinagar,67.0,West,Road,73.0,open,,Engineering,2026-03-06 12:55:24,,,False,False,synthetic,,,,,
820.0,SYN411325,New water connection applied 6 months ago but not given yet. All documents submitted. Bribe demanded by BWSSB officials for processing connection.,"104, Whitefield Main Road, Indiranagar, Bengaluru",Indiranagar,80.0,East,Water,30.0,open,,BWSSB,2026-01-27 12:55:24,,,False,True,synthetic,,,,,
821.0,SYNA86219,Footpath trees cut by neighbour for construction. Encroachment on public footpath land. BBMP tree officer not responding to complaint filed 2 months ago.,"145, 5th Cross, Marathahalli, Bengaluru",Marathahalli,85.0,East,Encroachment,29.0,resolved,OFF405,Town Planning,2026-01-06 12:55:24,2026-11-09 12:55:24,307.0,False,False,synthetic,,,,,
822.0,SYN799047,Garbage collector demanding Rs 100 per month extra beyond BBMP charges to collect from doorstep. Threatening to stop service if not paid. This is corruption.,"288, 5th Cross, Dasarahalli, Bengaluru",Dasarahalli,4.0,West,Sanitation,30.0,open,,SWM,2026-01-28 12:55:24,,,False,False,synthetic,,,,,
823.0,SYNC3FF7F,Loudspeaker from commercial establishment near vegetable market playing music at high volume till midnight every day. Police and BBMP both not taking action.,"5, Bannerghatta Road, Rajarajeswari Nagar, Bengaluru",Rajarajeswari Nagar,155.0,West,Noise,19.0,open,,Health,2026-01-03 12:55:24,,,False,False,synthetic,,,,,
824.0,SYNE765C8,Encroachment on BDA formed road near Banashankari. Road width reduced from 40 feet to 20 feet due to encroachments. Traffic chaos during peak hours.,"14, Residency Road, Banashankari, Bengaluru",Banashankari,165.0,South,Encroachment,38.0,resolved,OFF711,Town Planning,2026-01-29 12:55:24,2027-03-18 12:55:24,413.0,False,False,synthetic,,,,,
825.0,SYN8216C4,Water supply timing in Whitefield is only 30 minutes per day. Insufficient for households. Other areas get 2 hours supply. Why this discrimination?,"203, KR Road, Whitefield, Bengaluru",Whitefield,84.0,East,Water,35.0,resolved,OFF114,BWSSB,2025-11-30 12:55:24,2025-12-01 12:55:24,1.0,False,True,synthetic,,,,,
826.0,SYNFDBC46,Hanging live electric wire near MG Road close to mosque for 22 days. Extremely dangerous. Children playing nearby. BESCOM not responding to complaint.,"91, MG Road, HSR Layout, Bengaluru",HSR Layout,174.0,South,Electricity,83.0,resolved,OFF720,BESCOM,2026-02-19 12:55:24,2026-02-20 12:55:24,1.0,False,True,synthetic,,,,,
827.0,SYNE20A6B,Encroachment on BDA formed road near KR Puram. Road width reduced from 40 feet to 20 feet due to encroachments. Traffic chaos during peak hours.,"273, 80 Feet Road, KR Puram, Bengaluru",KR Puram,94.0,East,Encroachment,18.0,open,,Town Planning,2025-11-18 12:55:24,,,False,False,synthetic,,,,,
828.0,SYN7B1641,Pourakarmikas sweeping road but leaving garbage in pile. Not collecting it in vehicle. Garbage pile left on road for days gets scattered by wind and animals.,"95, KR Road, Hebbal, Bengaluru",Hebbal,16.0,North,Sanitation,21.0,open,,SWM,2026-01-01 12:55:24,,,False,False,synthetic,,,,,
829.0,SYNFAAEEF,Garbage segregation not being done by BBMP collection vehicle. Wet and dry waste being mixed despite our segregation efforts. Making citizens efforts pointless.,"11, Hosur Road, Chikkabettahalli, Bengaluru",Chikkabettahalli,8.0,North,Sanitation,17.0,open,,SWM,2026-01-12 12:55:24,,,False,False,synthetic,,,,,
830.0,SYNE1D0F6,Construction work near Sadashivanagar happening at night beyond 10 PM for past 17 days. Builder ignoring BBMP rules. Residents unable to sleep. Children and sick people affected.,"296, Sarjapur Road, Sadashivanagar, Bengaluru",Sadashivanagar,3.0,West,Noise,20.0,resolved,OFF712,Health,2025-11-28 12:55:24,2025-12-12 12:55:24,14.0,False,True,synthetic,,,,,
831.0,SYN33F77D,Power cuts in Govindrajnagar every day for 47 to 6 hours. BESCOM not giving any schedule. Work from home professionals and students severely affected.,"208, Bellary Road, Govindrajnagar, Bengaluru",Govindrajnagar,57.0,West,Electricity,15.0,open,,BESCOM,2026-02-10 12:55:24,,,False,False,synthetic,,,,,
832.0,SYNE73854,Tar road near Govindrajnagar completely damaged. Only gravel and mud visible. During rains water logging happens and road becomes unusable. Immediate repair needed.,"109, Panathur Road, Govindrajnagar, Bengaluru",Govindrajnagar,57.0,West,Road,55.0,open,,Engineering,2026-01-20 12:55:24,,,False,False,synthetic,,,,,
833.0,SYN2B0C93,Dirty and smelly water coming from taps in Jayanagar since 36 days. Suspected sewage contamination. Children and elderly residents getting sick.,"163, 9th Main, Jayanagar, Bengaluru",Jayanagar,172.0,South,Water,39.0,resolved,OFF235,BWSSB,2025-11-19 12:55:24,2025-11-22 12:55:24,3.0,False,True,synthetic,,,,,
834.0,SYN23D4E7,Auto repair workshop on 2nd Main Road near residential area making loud noise from 6 AM to 10 PM. BBMP issued notice but workshop continues operating without action.,"203, 2nd Main Road, BTM Layout, Bengaluru",BTM Layout,168.0,South,Noise,30.0,open,,Health,2026-01-15 12:55:24,,,False,False,synthetic,,,,,
835.0,SYN4ECBE3,Diesel generator at commercial building on Outer Ring Road running all night creating unbearable noise. Air and noise pollution affecting residents of Indiranagar.,"293, Outer Ring Road, Indiranagar, Bengaluru",Indiranagar,80.0,East,Noise,14.0,resolved,OFF690,Health,2025-12-17 12:55:24,2025-12-30 12:55:24,13.0,False,True,synthetic,,,,,
836.0,SYN3ED4F6,Storm drain near KR Puram encroached by builder for construction. Natural water flow blocked causing flooding in nearby low lying areas during rain.,"56, Hennur Road, KR Puram, Bengaluru",KR Puram,94.0,East,Encroachment,86.0,resolved,OFF935,Town Planning,2025-11-26 12:55:24,2026-02-21 12:55:24,87.0,True,False,synthetic,,,,,
837.0,SYN615E5F,Underground drainage pipe collapsed near Residency Road. Sewage coming up on road. Unbearable stench. BBMP contractor dug up road but not yet repaired after 27 days.,"7, Residency Road, Rajajinagar, Bengaluru",Rajajinagar,67.0,West,Drainage,83.0,resolved,OFF395,Engineering,2025-12-15 12:55:24,2026-01-30 12:55:24,46.0,False,False,synthetic,,,,,
838.0,SYN0019A1,Unauthorized event hall near Marathahalli conducting events with loud music on weeknights. No permission from BBMP. Residents unable to sleep.,"205, Sarjapur Road, Marathahalli, Bengaluru",Marathahalli,85.0,East,Noise,12.0,resolved,OFF613,Health,2026-03-02 12:55:24,2026-08-07 12:55:24,158.0,False,False,synthetic,,,,,
839.0,SYN3979E2,Open water sump near mosque has mosquito breeding. Kids playing nearby at risk. Sump has been open for 28 days without any action from authorities.,"287, Tumkur Road, BTM Layout, Bengaluru",BTM Layout,168.0,South,Water,13.0,open,,BWSSB,2025-12-29 12:55:24,,,False,False,synthetic,,,,,
840.0,SYNDB475A,Dead cow lying near vegetable market for 51 days. BBMP not removing despite multiple calls to helpline. Terrible stench and disease risk to nearby residents.,"246, Residency Road, Rajarajeswari Nagar, Bengaluru",Rajarajeswari Nagar,155.0,West,Sanitation,43.0,resolved,OFF141,SWM,2025-12-29 12:55:24,2026-02-18 12:55:24,51.0,False,False,synthetic,,,,,
841.0,SYN53C1D8,Construction work near BTM Layout happening at night beyond 10 PM for past 56 days. Builder ignoring BBMP rules. Residents unable to sleep. Children and sick people affected.,"177, Mysore Road, BTM Layout, Bengaluru",BTM Layout,168.0,South,Noise,25.0,resolved,OFF440,Health,2025-12-27 12:55:24,2026-03-15 12:55:24,78.0,False,False,synthetic,,,,,
842.0,SYN9E8D28,Vendor encroachment near metro station spreading onto road every day. Area impassable during morning hours. BBMP pourakarmikas protecting vendors.,"144, 2nd Main Road, Kadubeesanahalli, Bengaluru",Kadubeesanahalli,87.0,East,Encroachment,14.0,resolved,OFF960,Town Planning,2025-12-29 12:55:24,2026-09-23 12:55:24,268.0,True,False,synthetic,,,,,
843.0,SYN789BC4,Open garbage dumping happening near Brigade Road by outsiders. BBMP has not put up any fencing or signboard. Area turning into permanent garbage dump.,"273, Brigade Road, Whitefield, Bengaluru",Whitefield,84.0,East,Sanitation,32.0,resolved,OFF794,SWM,2026-01-04 12:55:24,2026-01-08 12:55:24,4.0,False,True,synthetic,,,,,
844.0,SYN75DDD0,Road widening work started near bus terminus but abandoned midway for 55 days. Half dug road causing severe traffic congestion and accidents.,"218, 1st Main Road, HSR Layout, Bengaluru",HSR Layout,174.0,South,Road,74.0,open,,Engineering,2025-12-03 12:55:24,,,False,True,synthetic,,,,,
845.0,SYN6956AE,Construction debris dumped on Old Airport Road for 22 days by contractor. Half the road blocked. Traffic situation has become chaotic. Contractor not removing despite repeated requests.,"121, Old Airport Road, Jayanagar, Bengaluru",Jayanagar,172.0,South,Road,50.0,resolved,OFF924,Engineering,2025-12-29 12:55:24,2026-01-03 12:55:24,5.0,False,True,synthetic,,,,,
846.0,SYN9651A3,Water supply timing in Marathahalli is only 30 minutes per day. Insufficient for households. Other areas get 2 hours supply. Why this discrimination?,"285, KR Road, Marathahalli, Bengaluru",Marathahalli,85.0,East,Water,26.0,resolved,OFF684,BWSSB,2025-12-04 12:55:24,2026-01-07 12:55:24,34.0,False,False,synthetic,,,,,
847.0,SYNC45371,Frequent power fluctuations in Malleswaram damaging appliances. Three refrigerators and TVs already damaged in our building. BESCOM not taking responsibility.,"128, 100 Feet Road, Malleswaram, Bengaluru",Malleswaram,44.0,West,Electricity,50.0,open,,BESCOM,2026-01-23 12:55:24,,,False,True,synthetic,,,,,
848.0,SYN6FA496,Open water sump near bus stop has mosquito breeding. Kids playing nearby at risk. Sump has been open for 57 days without any action from authorities.,"282, KR Road, Jayanagar, Bengaluru",Jayanagar,172.0,South,Water,24.0,resolved,OFF174,BWSSB,2025-12-06 12:55:24,2025-12-11 12:55:24,5.0,False,True,synthetic,,,,,
849.0,SYN604604,Encroachment on BDA formed road near Whitefield. Road width reduced from 40 feet to 20 feet due to encroachments. Traffic chaos during peak hours.,"6, Borewell Road, Whitefield, Bengaluru",Whitefield,84.0,East,Encroachment,11.0,resolved,OFF943,Town Planning,2025-11-18 12:55:24,2025-12-08 12:55:24,20.0,False,True,synthetic,,,,,
850.0,SYN5DC437,Water supply timing in Hebbal is only 30 minutes per day. Insufficient for households. Other areas get 2 hours supply. Why this discrimination?,"250, KR Road, Hebbal, Bengaluru",Hebbal,16.0,North,Water,37.0,open,,BWSSB,2025-12-08 12:55:24,,,False,False,synthetic,,,,,
851.0,SYNC51B9B,Storm drain near Channasandra encroached by builder for construction. Natural water flow blocked causing flooding in nearby low lying areas during rain.,"186, MG Road, Channasandra, Bengaluru",Channasandra,92.0,East,Encroachment,92.0,resolved,OFF242,Town Planning,2026-02-26 12:55:24,2027-02-14 12:55:24,353.0,False,False,synthetic,,,,,
852.0,SYN1CA95D,Street light poles on 9th Main installed but no power supply given for 20 days. Poles standing with no lights. Area completely dark at night.,"158, 9th Main, Jayanagar, Bengaluru",Jayanagar,172.0,South,Electricity,45.0,open,,BESCOM,2025-11-27 12:55:24,,,False,True,synthetic,,,,,
